dataset	package	graph_path	method	method_label	rank	score	etype	src	dst	suggested_level	suggested_rationale	evidence_level	annotator_note
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::3::lseek -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::8::fstat -> ioctl -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::7::lseek -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> error=ENOTTY -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::9::openat -> fstat -> ioctl -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering	Filtering	3	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::3::lseek -> lseek -> lseek	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering	Filtering	4	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::8::fstat -> ioctl -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering	Filtering	5	-3.9443643e-15	PROC|EXEC|CMD	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	CMD:pattern::7::lseek -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	FILE:qut::pygame-Print-15.0.6.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	FILE:qut::pygame-Print-15.0.6.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	FILE:qut::pygame-Print-15.0.6.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	FILE:qut::pygame-Print-15.0.6.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pygame-Print-15.0.6.tar.gz	artifacts/qut_all/pygame-Print-15.0.6.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::pygame-Print-15.0.6.tar.gz::proc::install	FILE:qut::pygame-Print-15.0.6.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::9::fstat -> ioctl -> lseek -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::2::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::8::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::10::ioctl -> lseek -> lseek -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	2	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::9::fstat -> ioctl -> lseek -> error=ENOENT -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::2::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::8::newfstatat -> newfstatat -> openat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::7::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::bucket::ROOT_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	pylibcrypto-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pylibcrypto-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pylibcrypto-1.0.0-py3-none-any.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::5::fcntl -> fstat -> fcntl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::2::newfstatat -> newfstatat -> openat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::1::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::3::openat -> fstat -> fcntl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::6::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering	Filtering	1	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::5::fcntl -> fstat -> fcntl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering	Filtering	2	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::2::newfstatat -> newfstatat -> openat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering	Filtering	3	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::1::newfstatat -> openat -> fstat	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering	Filtering	4	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::3::openat -> fstat -> fcntl	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering	Filtering	5	-3.9443639e-15	PROC|EXEC|CMD	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	CMD:pattern::6::newfstatat -> openat -> fstat -> no-error -> no-fd	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	FILE:qut::python-sqlite-2.4.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	2	4.3900863	PROC|READ|FILE	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	FILE:qut::python-sqlite-2.4.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	3	4.3900863	PROC|WRITE|FILE	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	FILE:qut::python-sqlite-2.4.tar.gz::bucket::OTHER_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	4	4.3900863	PROC|WRITE|FILE	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	FILE:qut::python-sqlite-2.4.tar.gz::bucket::HOME_DIR	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	python-sqlite-2.4.tar.gz	artifacts/qut_all/python-sqlite-2.4.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	5	4.3900863	PROC|WRITE|FILE	PROC:qut::python-sqlite-2.4.tar.gz::proc::install	FILE:qut::python-sqlite-2.4.tar.gz::bucket::TMP_DIR	contextual	File artifact is supporting context.	contextual	Coarse temp-directory bucket indicates file activity but lacks path detail.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::1::munmap -> munmap -> exit_group	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	2	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	SYSCALL:syscall::munmap	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	3	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	SYSCALL:syscall::exit_group	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	4	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	raw_explainer	Raw explainer	5	-2.1850936e-14	PROC|READ|FILE	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	1	-3.9443491e-15	PROC|EXEC|CMD	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	CMD:pattern::1::munmap -> munmap -> exit_group	TTP	Command execution reflects attacker behavior.	TTP	Command execution is behaviorally actionable.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	2	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	SYSCALL:syscall::munmap	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	3	-8.5364099e-15	PROC|INVOKE|SYSCALL	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	SYSCALL:syscall::exit_group	TTP	System-call edge reflects behavioral technique.	telemetry_gap	Generic repeated edge lacks analyst-actionable detail.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	4	-1.2416282e-14	PROC|WRITE|FILE	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering	Filtering	5	-2.1850936e-14	PROC|READ|FILE	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
qut	pythoncryptolibv2-1.0.0-py3-none-any.tar.gz	artifacts/qut_all/pythoncryptolibv2-1.0.0-py3-none-any.tar.gz.graph.pt	filtering_rarity	Filtering + rarity	1	4.3900863	PROC|WRITE|FILE	PROC:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::proc::install	FILE:qut::pythoncryptolibv2-1.0.0-py3-none-any.tar.gz::bucket::ALL_FILES	contextual	File artifact is supporting context.	contextual	Coarse file bucket provides behavior context only.
